01G-QSS4:Curr1,02G-QSS3:Curr1,05G-QSS3:Curr1,07G-QSS2:Curr1,08G-QSS2:Curr1,09G-QSS1:Curr1,10G-QSS4:Curr1,11G-QSS3:Curr1,12G-QSS3:Curr1,14G-QSS2:Curr1,16G-QSS2:Curr1,17G-QSS2:Curr1,18G-QSS1:Curr1,objective,objective_old
-10.333401,10.304116,2.386388,-4.182889,-4.864579,3.406905,-6.635001,-2.848007,4.020712,2.318552,-3.379651,6.183411,5.987179,0.714234,-0.714234
-7.74928,3.166645,2.721919,-5.369289,0.782355,2.907682,-7.542847,-1.587322,2.329274,-0.87621,-4.404552,1.559223,6.631285,1.256215,-1.256215
-8.527799,3.49428,1.797446,-4.783815,0.909748,2.140835,-8.352056,-1.25718,2.885446,-1.818599,-3.820915,1.678045,5.905177,1.227337,-1.227337
-8.372095,3.428753,1.982341,-4.90091,0.884269,2.294204,-8.190214,-1.323208,2.774211,-1.630121,-3.937642,1.65428,6.050399,1.081904,-1.081904
-7.904984,3.232172,2.537024,-5.252194,0.807834,2.754312,-7.704689,-1.521294,2.440508,-1.064688,-4.287825,1.582988,6.486063,1.360382,-1.360382
-8.181585,3.857602,2.427156,-4.850731,0.358856,2.811789,-7.991614,-0.894188,2.639521,-1.317272,-3.85361,1.128981,6.534949,1.235192,-1.235192
-8.095495,2.803323,2.092208,-5.302373,1.333247,2.236727,-7.90329,-1.950314,2.575199,-1.377538,-4.371857,2.108287,6.001513,1.316362,-1.316362
-8.025847,1.950393,1.82123,-5.667758,2.121547,1.771493,-7.831834,-2.804738,2.523162,-1.426294,-4.791128,2.900562,5.569955,0.95277,-0.95277
-8.056994,2.331835,1.942415,-5.504353,1.769009,1.979552,-7.86379,-2.422628,2.546433,-1.404489,-4.603624,2.546246,5.762954,1.114925,-1.114925
-8.119289,3.094719,2.184786,-5.177542,1.063932,2.395671,-7.927702,-1.658408,2.592977,-1.36088,-4.228617,1.837613,6.148951,1.401424,-1.401424
-7.825084,3.188645,2.334037,-4.632894,1.319876,2.626517,-7.635198,-1.563094,3.173196,-1.189967,-3.684381,2.086196,6.344222,1.287161,-1.287161
-7.335577,3.175632,2.523113,-3.822316,1.88649,2.910039,-7.148094,-1.574151,4.101943,-0.922856,-2.884893,2.641668,6.576695,0.976689,-0.976689
-8.430148,3.204731,2.100327,-5.634824,0.619503,2.276064,-8.237291,-1.549426,2.025201,-1.520136,-4.672603,1.399595,6.056868,1.325355,-1.325355
-8.919655,3.217744,1.911251,-6.445403,0.052889,1.992541,-8.724395,-1.538369,1.096453,-1.787247,-5.472091,0.844123,5.824395,1.039607,-1.039607
-8.60284,3.209322,2.033623,-5.920785,0.419609,2.176041,-8.409135,-1.545525,1.697551,-1.614369,-4.954652,1.203632,5.974855,1.246448,-1.246448
-7.652392,3.184055,2.40074,-4.346933,1.51977,2.72654,-7.463355,-1.566995,3.500845,-1.095734,-3.402333,2.282159,6.426235,1.174393,-1.174393
-8.296547,2.629433,2.240987,-4.979455,0.430679,2.51215,-8.010484,-2.12302,2.795378,-1.33983,-4.021823,1.211727,6.055625,1.274915,-1.274915
-8.506441,1.709908,2.304011,-4.624567,-0.368023,2.647369,-8.067475,-3.04149,3.233174,-1.280583,-3.664708,0.42427,5.85127,0.956855,-0.956855
-8.037105,3.766028,2.163086,-5.41812,1.417928,2.34501,-7.94004,-0.987728,2.254232,-1.413064,-4.463241,2.185076,6.308222,1.344277,-1.344277
-7.827211,4.685553,2.100063,-5.773007,2.216629,2.209791,-7.883049,-0.069258,1.816436,-1.472312,-4.820356,2.972533,6.512577,1.03149,-1.03149
-7.963057,4.090424,2.140852,-5.543319,1.699699,2.297307,-7.919934,-0.663705,2.099783,-1.433966,-4.589226,2.46288,6.380316,1.237977,-1.237977
-8.370595,2.305037,2.263221,-4.854255,0.148908,2.559853,-8.03059,-2.447044,2.949826,-1.318929,-3.895838,0.933923,5.983532,1.13927,-1.13927
-7.610905,3.374178,2.117568,-5.088882,0.781952,2.013858,-7.469461,-1.373568,2.205232,-1.321613,-4.130897,1.608573,5.552729,1.390429,-1.390429
-6.73861,3.5405,1.989064,-4.865057,0.448106,1.360348,-6.658444,-1.198437,1.744894,-1.22521,-3.903983,1.36117,4.508184,1.218572,-1.218572
-8.689121,3.168592,2.276408,-5.365546,1.194607,2.82164,-8.471933,-1.590041,2.774242,-1.440773,-4.411377,1.914381,6.843857,1.335172,-1.335172
-9.561416,3.00227,2.404913,-5.589371,1.528453,3.47515,-9.28295,-1.765171,3.23458,-1.537176,-4.638291,2.161785,7.888401,1.111115,-1.111115
-8.996855,3.109916,2.321743,-5.444508,1.312384,3.05219,-8.758049,-1.651824,2.936643,-1.474783,-4.49143,2.001662,7.212358,1.247665,-1.247665
-7.303171,3.432854,2.072234,-5.00992,0.664176,1.783308,-7.183345,-1.311784,2.042831,-1.287603,-4.050845,1.521293,5.184227,1.339269,-1.339269
-8.470766,3.550104,2.207592,-5.237508,0.686166,2.843971,-7.345039,-1.574616,2.347497,-1.429334,-4.216378,2.095151,5.455704,1.375778,-1.375778
-9.328917,3.936412,2.274715,-5.34119,0.32714,3.787709,-6.64804,-1.792883,2.296334,-1.544711,-4.216004,2.73124,4.660306,1.30974,-1.30974
-11.575587,4.947778,2.450443,-5.612635,-0.612802,6.258445,-4.823273,-2.364312,2.162389,-1.846771,-4.215025,4.396543,2.577929,1.13451,-1.13451
-7.410032,3.072601,2.124625,-5.109349,1.129946,1.677447,-8.206577,-1.304824,2.410737,-1.286721,-4.21684,1.308901,6.438869,1.427093,-1.427093
-6.551881,2.686294,2.057503,-5.005666,1.488972,0.73371,-8.903576,-1.086557,2.461899,-1.171344,-4.217214,0.672812,7.234267,1.442888,-1.442888
-4.305211,1.674927,1.881774,-4.734222,2.428913,-1.737027,-10.728343,-0.515128,2.595844,-0.869283,-4.218194,-0.992492,9.316644,1.372071,-1.372071
-2.472264,0.849803,1.738406,-4.512763,3.195766,-3.75278,-12.217081,-0.048926,2.705123,-0.622847,-4.218993,-2.351131,11.015554,1.239228,-1.239228
-6.325112,2.058849,1.906355,-4.794188,1.022963,0.702686,-9.17711,-0.499391,2.405704,-1.038446,-4.350791,1.120207,7.344105,1.432692,-1.432692
-6.142347,1.12652,1.676198,-4.47426,0.1919,0.855007,-9.470127,0.403825,2.303798,-0.848173,-4.566841,1.980608,7.35114,1.618301,-1.618301
-5.66386,-1.314347,1.073637,-3.636675,-1.98385,1.253789,-10.237254,2.768475,2.037006,-0.35003,-5.132469,4.233167,7.369557,1.147812,-1.147812
-5.973543,0.265415,1.463622,-4.178771,-0.575675,0.995692,-9.740759,1.238041,2.209677,-0.672435,-4.766387,2.77528,7.357637,1.3058,-1.3058
-5.818701,-0.524466,1.26863,-3.907723,-1.279763,1.12474,-9.989006,2.003258,2.123342,-0.511232,-4.949428,3.504223,7.363597,1.236943,-1.236943
-6.770201,2.600757,1.532502,-4.444419,1.817872,0.668128,-8.781625,-0.991277,2.298948,-0.63176,-4.599471,0.312259,7.393723,1.423791,-1.423791
-7.307604,2.545255,0.697436,-3.558551,2.273,0.764534,-8.434734,-0.88395,2.024308,0.216546,-5.217896,-0.134627,7.481042,1.340381,-1.340381
-6.105935,2.669362,2.564699,-5.539412,1.255303,0.548963,-9.210406,-1.123941,2.638421,-1.680324,-3.835057,0.864641,7.285791,1.474811,-1.474811
-5.568532,2.724864,3.399765,-6.425279,0.800175,0.452557,-9.557297,-1.231269,2.913061,-2.52863,-3.216632,1.311527,7.198471,1.461314,-1.461314
-4.161593,2.87017,5.585995,-8.744511,-0.391365,0.200163,-10.46547,-1.512256,3.632077,-4.749524,-1.597576,2.481489,6.969867,1.305584,-1.305584
-4.790795,2.805187,4.608283,-7.707319,0.141508,0.313037,-10.059323,-1.386595,3.310523,-3.75631,-2.32164,1.958266,7.072102,1.383649,-1.383649
-5.844768,3.141963,2.600405,-5.922489,0.585442,0.195003,-9.455978,-1.661337,2.675266,-1.657063,-3.421562,1.470063,7.579778,1.490312,-1.490312
-5.796229,3.868019,2.076967,-5.92575,-0.181643,-0.310619,-9.611883,-2.45616,2.543729,-1.028998,-3.182942,2.138622,8.116233,1.473027,-1.473027
-5.669151,5.768859,0.706586,-5.934287,-2.189898,-1.634353,-10.020048,-4.537035,2.199362,0.615297,-2.558227,3.88893,9.520693,1.356896,-1.356896
-5.904766,2.244509,3.247411,-5.918458,1.533612,0.819985,-9.263269,-0.678881,2.837854,-2.433394,-3.716513,0.64368,6.916682,1.441251,-1.441251
-5.953306,1.518453,3.77085,-5.915197,2.300697,1.325606,-9.107364,0.115942,2.96939,-3.061458,-3.955133,-0.024879,6.380226,1.417773,-1.417773
-6.080383,-0.382386,5.14123,-5.90666,4.308952,2.64934,-8.6992,2.196817,3.313757,-4.705753,-4.579848,-1.775187,4.975766,1.234957,-1.234957
-5.998137,0.847863,4.254302,-5.912185,3.009182,1.792602,-8.96337,0.850047,3.090878,-3.641543,-4.175523,-0.642364,5.884752,1.350416,-1.350416
-5.751398,4.53861,1.593515,-5.928762,-0.890128,-0.777614,-9.755878,-3.190265,2.422241,-0.448913,-2.962551,2.756107,8.611708,1.418591,-1.418591
-6.046619,3.087856,2.15238,-6.63648,0.490748,0.013637,-9.256021,-1.484165,2.946408,-1.115484,-2.964096,1.449198,7.668223,1.469129,-1.469129
-6.387268,2.790198,1.578936,-7.790799,0.559513,-0.133499,-8.887366,-0.967485,3.423191,-0.420944,-2.292953,1.221966,7.656088,1.453935,-1.453935
-7.279097,2.010919,0.077639,-10.812845,0.739543,-0.518707,-7.922215,0.385202,4.671425,1.397385,-0.535877,0.627066,7.624318,1.292598,-1.292598
-5.625555,3.455781,2.861197,-5.209664,0.40575,0.195507,-9.711703,-2.122817,2.357072,-1.973983,-3.793674,1.730072,7.683222,1.461241,-1.461241
-5.284906,3.753439,3.434641,-4.055345,0.336984,0.342644,-10.080358,-2.639497,1.880289,-2.668523,-4.464817,1.957304,7.695357,1.433901,-1.433901
-4.393077,4.532718,4.935938,-1.033299,0.156955,0.727851,-11.045509,-3.992184,0.632055,-4.486852,-6.221893,2.552204,7.727127,1.297882,-1.297882
-4.970281,4.028358,3.964278,-2.989208,0.273472,0.47854,-10.42085,-3.116707,1.439929,-3.310005,-5.08469,2.167177,7.706565,1.412207,-1.412207
-6.701893,2.515279,1.049298,-8.856936,0.623026,-0.269395,-8.546874,-0.490275,3.863551,0.220538,-1.67308,1.012094,7.64488,1.40516,-1.40516
-5.792222,3.521894,2.851549,-5.924283,0.338376,-0.073087,-9.73326,-1.764475,3.299598,-1.157438,-3.960429,1.591598,7.2921,1.465611,-1.465611
-5.744363,3.906325,3.370469,-6.004577,0.165263,-0.370531,-10.111777,-1.666283,4.380209,-0.483647,-4.855841,1.579352,6.670561,1.430494,-1.430494
-5.619069,4.912779,4.729019,-6.214788,-0.28795,-1.149248,-11.102747,-1.409213,7.209286,1.280359,-7.200061,1.547294,5.043352,1.219868,-1.219868
-5.851378,3.046711,2.210129,-5.825034,0.552354,0.294573,-9.265388,-1.885847,1.963889,-1.990289,-2.853638,1.606733,8.060364,1.453905,-1.453905
-5.899236,2.66228,1.691209,-5.74474,0.725466,0.592017,-8.886871,-1.984039,0.883278,-2.664079,-1.958226,1.618979,8.681902,1.427981,-1.427981
-6.024531,1.655827,0.33266,-5.534529,1.17868,1.370734,-7.895901,-2.24111,-1.945799,-4.428086,0.385994,1.651037,10.309111,-38.036563,38.036563
-5.943438,2.307217,1.211932,-5.670581,0.885354,0.866738,-8.53727,-2.07473,-0.114782,-3.286397,-1.131217,1.630288,9.255959,1.380011,-1.380011
-5.700161,4.261388,3.849747,-6.078736,0.005376,-0.645251,-10.461378,-1.575592,5.378269,0.13867,-5.68285,1.568043,6.096504,1.390936,-1.390936
-5.163203,4.052436,2.745061,-6.173527,0.170545,0.231752,-10.370937,-1.794267,4.578027,-0.593565,-5.017746,1.462686,6.513847,1.440643,-1.440643
-6.323832,3.773804,4.014222,-5.838465,0.153862,-0.983328,-9.865999,-1.534829,4.220591,-0.349911,-4.72559,1.695586,6.805303,1.443174,-1.443174
-6.091706,3.829531,3.76039,-5.905477,0.157199,-0.740312,-9.966986,-1.586716,4.292078,-0.398641,-4.784021,1.649006,6.747012,1.436146,-1.436146
-5.395329,3.99671,2.998893,-6.106514,0.167208,-0.011264,-10.269949,-1.742379,4.50654,-0.544834,-4.959315,1.509266,6.572138,1.441017,-1.441017
-5.744878,3.907503,3.150986,-6.053479,-0.080824,-0.594107,-9.496498,-1.625546,4.814539,-0.988992,-5.306946,1.555611,7.059499,1.433726,-1.433726
-5.742157,3.918737,3.608297,-5.958513,0.405231,-0.157469,-10.740437,-1.703549,3.98408,0.045517,-4.436389,1.602661,6.259651,1.431176,-1.431176
-5.742701,3.91649,3.516835,-5.977506,0.30802,-0.244797,-10.49165,-1.687948,4.150172,-0.161385,-4.610501,1.593251,6.419621,1.434286,-1.434286
-5.744334,3.90975,3.242448,-6.034486,0.016387,-0.506779,-9.745286,-1.641147,4.648447,-0.78209,-5.132835,1.565021,6.89953,1.452512,-1.452512
-3.348495,4.495778,4.499601,-6.93544,-0.521644,-3.275834,-12.289483,-1.906844,6.191259,0.403929,-5.630602,1.539638,7.050919,1.372079,-1.372079
-5.419135,3.776606,3.764838,-6.249943,0.109123,-0.056268,-9.781297,-1.802107,4.167571,-0.079076,-5.11485,1.529627,6.96212,1.275502,-1.275502
-6.0679,4.049635,2.994445,-5.762048,0.215284,-0.695308,-10.455638,-1.526988,4.631047,-0.8644,-4.628486,1.628645,6.35703,1.360941,-1.360941
-5.938147,3.995029,3.148523,-5.859627,0.194052,-0.5675,-10.32077,-1.582012,4.538352,-0.707335,-4.725759,1.608841,6.478048,1.396874,-1.396874
-5.548888,3.831211,3.61076,-6.152364,0.130355,-0.184076,-9.916165,-1.747083,4.260266,-0.23614,-5.017577,1.549431,6.841102,1.379922,-1.379922
-5.779388,4.352403,3.519203,-5.817812,-0.243793,-0.136179,-10.155269,-1.224495,4.42611,-0.446627,-4.655732,1.171092,6.88184,1.320171,-1.320171
-5.707647,3.473837,3.24008,-6.19418,0.5682,-0.615397,-10.081666,-2.1046,4.372508,-0.496848,-5.087604,1.98718,6.43731,1.382214,-1.382214
-5.721995,3.64955,3.295905,-6.118906,0.405802,-0.519553,-10.096387,-1.928579,4.383229,-0.486804,-5.00123,1.823962,6.526216,1.434443,-1.434443
-5.76504,4.17669,3.463378,-5.893085,-0.081394,-0.232023,-10.140549,-1.400516,4.41539,-0.456671,-4.742106,1.334309,6.792934,1.376554,-1.376554
-5.491407,3.906418,3.477021,-5.588525,0.454026,-0.229766,-9.867595,-1.670242,4.87764,-0.334168,-4.459909,1.86522,6.779306,1.349366,-1.349366
-5.995627,3.919822,3.282262,-6.423467,-0.129619,-0.52181,-10.36934,-1.658853,3.920978,-0.609308,-5.283427,1.293052,6.539845,1.382101,-1.382101
-5.894783,3.917142,3.321214,-6.256478,-0.01289,-0.463401,-10.268991,-1.661131,4.11231,-0.55428,-5.118723,1.407486,6.587737,1.407138,-1.407138
-5.592251,3.909099,3.438069,-5.755513,0.337297,-0.288175,-9.967944,-1.667965,4.686308,-0.389196,-4.624612,1.750786,6.731413,1.400901,-1.400901
-5.851619,3.439539,3.4121,-5.823219,-0.24915,-0.306146,-10.147819,-2.137586,4.624787,-0.441224,-4.687744,1.173574,6.554327,1.287742,-1.287742
-5.635416,4.386702,3.347183,-6.188773,0.573557,-0.44543,-10.089116,-1.191509,4.173832,-0.502252,-5.055592,1.984698,6.764824,1.436599,-1.436599
-5.678657,4.197269,3.360166,-6.115662,0.409016,-0.417573,-10.100856,-1.380725,4.264023,-0.490046,-4.982022,1.822473,6.722724,1.447065,-1.447065
-5.808378,3.628971,3.399117,-5.89633,-0.084609,-0.334003,-10.136079,-1.94837,4.534596,-0.453429,-4.761313,1.335798,6.596426,1.371766,-1.371766
-5.294261,3.998781,3.313458,-5.890719,-0.009736,-0.712364,-9.700771,-1.574351,4.162222,-0.422087,-4.754801,1.451716,6.121605,1.436694,-1.436694
-6.192774,3.82746,3.445825,-6.121272,0.334143,-0.039212,-10.536164,-1.754745,4.636396,-0.521388,-4.988535,1.706556,7.197545,1.371415,-1.371415
-6.013071,3.861724,3.419351,-6.075162,0.265368,-0.173842,-10.369086,-1.718666,4.541562,-0.501528,-4.941788,1.655588,6.982357,1.407144,-1.407144
-5.473963,3.964517,3.339931,-5.93683,0.05904,-0.577734,-9.867849,-1.610429,4.257057,-0.441948,-4.801548,1.502684,6.336793,1.434492,-1.434492
-6.18549,4.11208,3.414211,-6.059395,-0.022705,0.110264,-9.759493,-1.776961,4.372959,-0.53116,-4.871475,1.90674,6.249923,1.416594,-1.416594
-5.301545,3.714161,3.345072,-5.952596,0.347112,-0.86184,-10.477442,-1.552134,4.425659,-0.412315,-4.871861,1.251532,7.069227,1.424552,-1.424552
-5.478334,3.793745,3.3589,-5.973956,0.273149,-0.667419,-10.333852,-1.5971,4.415119,-0.436084,-4.871783,1.382573,6.905366,1.439914,-1.439914
-6.008701,4.032496,3.400383,-6.038036,0.051259,-0.084157,-9.903083,-1.731996,4.383499,-0.507391,-4.871552,1.775698,6.413784,1.45027,-1.45027
-5.649388,3.432945,3.261104,-5.841223,-0.265817,-0.297338,-10.269379,-1.199366,4.346825,-0.373741,-4.98294,2.022267,6.663198,1.449652,-1.449652
-5.837647,4.393296,3.498179,-6.170768,0.590224,-0.454238,-9.967556,-2.129729,4.451793,-0.569734,-4.760396,1.136005,6.655952,1.44015,-1.44015
-5.799995,4.201226,3.450764,-6.104859,0.419016,-0.422858,-10.02792,-1.943657,4.4308,-0.530535,-4.804905,1.313257,6.657401,1.454421,-1.454421
-5.68704,3.625015,3.308519,-5.907132,-0.094609,-0.328718,-10.209015,-1.385439,4.367819,-0.41294,-4.938431,1.845014,6.661749,1.450515,-1.450515
-6.020295,3.884535,2.949559,-5.549749,0.396607,-0.326136,-9.939809,-1.609271,4.257862,-0.034836,-5.190174,1.348977,6.704547,1.436591,-1.436591
-5.46674,3.941705,3.809724,-6.462243,-0.0722,-0.42544,-10.297126,-1.719824,4.540756,-0.908639,-4.553162,1.809295,6.614603,1.463497,-1.463497
-5.577451,3.930271,3.637691,-6.279744,0.021561,-0.405579,-10.225663,-1.697714,4.484178,-0.733879,-4.680564,1.717231,6.632592,1.433081,-1.433081
-5.909584,3.895969,3.121592,-5.732248,0.302846,-0.345997,-10.011272,-1.631382,4.314441,-0.209597,-5.062772,1.44104,6.686558,1.444655,-1.444655
-5.718518,4.28706,3.110056,-6.007675,-0.232867,-0.636197,-10.198763,-2.073904,4.331564,-0.148267,-4.748772,1.923462,6.935865,1.456206,-1.456206
-5.768517,3.539181,3.649227,-6.004316,0.557274,-0.115379,-10.038172,-1.255191,4.467054,-0.795209,-4.994564,1.234809,6.383285,1.444371,-1.444371
-5.758517,3.688757,3.541393,-6.004988,0.399246,-0.219542,-10.07029,-1.418934,4.439956,-0.66582,-4.945406,1.37254,6.493801,1.440104,-1.440104
-5.728518,4.137484,3.21789,-6.007004,-0.074839,-0.532034,-10.166645,-1.910162,4.358662,-0.277655,-4.79793,1.785732,6.825349,1.44508,-1.44508
-5.918961,3.759818,3.084301,-6.600503,0.19762,-0.451567,-9.9286,-1.398443,4.644866,-0.11403,-4.52601,1.462105,6.653325,1.685341,-1.685341
-5.568074,4.066422,3.674982,-5.411489,0.126788,-0.300009,-10.308335,-1.930653,4.153752,-0.829445,-5.217326,1.696167,6.665825,1.435282,-1.435282
-5.638251,4.005102,3.556846,-5.649292,0.140954,-0.33032,-10.232388,-1.824211,4.251975,-0.686362,-5.079063,1.649354,6.663325,1.444719,-1.444719
-5.848784,3.821139,3.202437,-6.3627,0.183453,-0.421256,-10.004547,-1.504885,4.546643,-0.257113,-4.664273,1.508917,6.655825,1.426801,-1.426801
-5.718869,4.111113,3.6469,-6.047349,0.073046,-0.52898,-10.313415,-1.613976,4.955855,-0.124716,-5.332831,1.572829,6.339465,1.407586,-1.407586
-5.768166,3.715127,3.112383,-5.964642,0.251361,-0.222596,-9.923521,-1.715119,3.842764,-0.818759,-4.410505,1.585442,6.979685,1.443489,-1.443489
-5.758306,3.794324,3.219286,-5.981184,0.215698,-0.283873,-10.001499,-1.694891,4.065382,-0.67995,-4.59497,1.58292,6.851641,1.459014,-1.459014
-5.728728,4.031916,3.539997,-6.030808,0.108709,-0.467703,-10.235436,-1.634205,4.733236,-0.263525,-5.148366,1.575352,6.467509,1.426359,-1.426359
-5.259922,4.029217,2.850825,-6.145605,0.169155,0.130495,-10.328858,-1.772647,4.548241,-0.57326,-4.9934,1.482094,6.538135,1.430683,-1.430683
-6.227113,3.797024,3.908458,-5.866387,0.155252,-0.882071,-9.908077,-1.556448,4.250378,-0.370215,-4.749936,1.676177,6.781015,1.413251,-1.413251
-6.033675,3.843462,3.696932,-5.92223,0.158033,-0.679558,-9.992233,-1.599688,4.30995,-0.410824,-4.798629,1.637361,6.732439,1.444712,-1.444712
-5.45336,3.982778,3.062351,-6.089761,0.166374,-0.072018,-10.244702,-1.729407,4.488668,-0.532651,-4.944707,1.520911,6.586711,1.439977,-1.439977
-5.744651,3.908439,3.189095,-6.045565,-0.040319,-0.55772,-9.600159,-1.632047,4.745334,-0.902783,-5.2344,1.559532,6.992845,1.429925,-1.429925
-5.742384,3.917801,3.570188,-5.966427,0.364726,-0.193856,-10.636776,-1.697049,4.053285,-0.040692,-4.508936,1.59874,6.326305,1.427378,-1.427378
-5.742837,3.915929,3.493969,-5.982254,0.283717,-0.266629,-10.429453,-1.684048,4.191694,-0.21311,-4.654029,1.590898,6.459613,1.422715,-1.422715
-5.744198,3.910312,3.265314,-6.029737,0.04069,-0.484947,-9.807483,-1.645047,4.606924,-0.730365,-5.089307,1.567373,6.859537,1.432064,-1.432064
-5.743517,3.91312,3.379641,-6.005996,0.162204,-0.375788,-10.118468,-1.664548,4.399309,-0.471738,-4.871668,1.579136,6.659575,1.431351,-1.431351
